"","Station","year","month","day","Pressure (Decibar)","Depth (Meter)","Temperature (Celsius)","Conductivity (MicroSiemens per Centimeter)","Specific conductance (MicroSiemens per Centimeter)","Salinity (Practical Salinity Scale)","Sound velocity (Meters per Second)","Density (Kilograms per Cubic Meter)"
"2804","Outfall",2022,6,14,1.05,1.0494555952016,29.3947086334228,58965.87890625,54201.8519702285,35.8596557908678,1545.25869352117,1022.58369148353
"2805","Outfall",2022,6,14,1.35,1.34924512241646,29.3902015686035,59309.875,54522.5732664285,36.0992249319672,1545.504971927,1022.76637331659
"2806","Outfall",2022,6,14,1.65,1.64901919100007,29.3879604339599,59154.681640625,54382.1474170308,35.9941855744905,1545.39537470387,1022.68954151333
"2807","Outfall",2022,6,14,1.95,1.9488158334362,29.3857192993164,58999.48828125,54241.7099942554,35.8891889732978,1545.28582892416,1022.61274649733
"2808","Outfall",2022,6,14,2.25,2.24867798004807,29.3738327026367,58258.7968749999,53572.4575400171,35.3898684649029,1544.74335011501,1022.24320493481
"2809","Outfall",2022,6,14,2.55,2.5485922000616,29.3625335693359,58265.671875,53589.9157465553,35.4028302331575,1544.73809113537,1022.25802692311
"2810","Outfall",2022,6,14,2.85,2.84850312642138,29.3568840026855,58269.109375,53598.6475715947,35.4092695476532,1544.73794761997,1022.266047497
"2811","Outfall",2022,6,14,3.15,3.14841175676207,29.3512344360351,58272.546875,53607.3812119021,35.4157102393879,1544.73780389666,1022.27406897235
"2812","Outfall",2022,6,14,3.44999999999999,3.44832400287957,29.3386688232421,58185.6953125,53539.8608141945,35.3653537506796,1544.66359831805,1022.24178857336
"2813","Outfall",2022,6,14,3.75,3.74824011099152,29.3303775787353,58181.306640625,53543.9925447866,35.368373105441,1544.65427595744,1022.24813123027
"2814","Outfall",2022,6,14,4.05,4.04815441539888,29.3220863342285,58176.9179687499,53548.1255366406,35.3713931698309,1544.64495008767,1022.25447400146
"2815","Outfall",2022,6,14,4.35,4.34806528247149,29.3148736953735,58196.0253906249,53572.8258497101,35.3897341353137,1544.65393743826,1022.27195350198
"2816","Outfall",2022,6,14,4.64999999999999,4.6479710779932,29.3076610565185,58215.1328124999,53597.5327237117,35.4080812041747,1544.66292971838,1022.28943762666
"2817","Outfall",2022,6,14,4.94999999999999,4.94786919548465,29.2997894287109,58267.578125,53653.5949200118,35.4498003975323,1544.69498763703,1022.32468876969
"2818","Outfall",2022,6,14,5.24999999999999,5.24775930353159,29.2933273315429,58292.34765625,53682.7917179278,35.4714960996516,1544.70907317396,1022.34443432048
"2819","Outfall",2022,6,14,5.41753845744662,5.41523571064217,29.2935581207275,58269.80859375,53661.8068613046,35.4558048988431,1544.69596514803,1022.33329315762
"2820","Outfall",2022,6,14,5.41753845744662,5.41489630997912,29.2935581207275,58269.80859375,53661.8068613046,35.4558048988431,1544.69596514803,1022.33329315762
"2821","Outfall",2022,6,14,5.24999999999999,5.24741990288647,29.2933273315429,58292.34765625,53682.7917179278,35.4714960996516,1544.70907317396,1022.34443432048
"2822","Outfall",2022,6,14,4.94999999999999,4.94752985761201,29.2959442138671,58261.7499999999,53652.0276454829,35.4486447986688,1544.68563397184,1022.3251165285
"2823","Outfall",2022,6,14,4.64999999999999,4.64763876401569,29.2925605773925,58281.11328125,53673.2037146892,35.4645269526878,1544.6900278878,1022.33689693484
"2824","Outfall",2022,6,14,4.35,4.34774589387418,29.2915114674863,58234.5327513178,53631.3423381046,35.4334175382266,1544.6501790512,1022.31261454905
"2825","Outfall",2022,6,14,4.05,4.04784595801598,29.29046235758,58187.9522213856,53589.4793436599,35.4023113177081,1544.61033374003,1022.2883348006
"2826","Outfall",2022,6,14,3.75,3.74793936930503,29.2852153778076,58139.5703125,53550.0963824747,35.3730709606332,1544.56354557068,1022.26686925509
"2827","Outfall",2022,6,14,3.44999999999999,3.44803024829833,29.2882690429687,58154.61328125,53560.9389527791,35.3812269999058,1544.57349054102,1022.27068156467
"2828","Outfall",2022,6,14,3.15,3.14812274990273,29.2910232543945,58175.0546875,53577.0475488239,35.3933082219646,1544.58690861756,1022.27754119342
"2829","Outfall",2022,6,14,2.85,2.84821654163256,29.2964630126953,58189.828125,53585.2842858238,35.3995154483635,1544.59986684849,1022.2790869202
"2830","Outfall",2022,6,14,2.55,2.54831268431881,29.3001022338867,58225.84375,53614.8564685973,35.4216282182949,1544.62565679761,1022.29317883216
"2831","Outfall",2022,6,14,2.25,2.24843393505435,29.314884185791,58557.92578125,53905.9657947029,35.6387243965736,1544.8791207962,1022.44989522163
"2832","Outfall",2022,6,14,1.95,1.94860175335287,29.3375072479248,58910.76953125,54208.2002975024,35.86432369191,1545.15803620695,1022.6103620904
"2833","Outfall",2022,6,14,1.65,1.64881685906263,29.3538570404052,59254.98828125,54508.5404309038,36.0887652491715,1545.42244731443,1022.77208798505
"2834","Outfall",2022,6,14,1.35,1.34904588153284,29.373025894165,59160.734375,54402.6503970498,36.0096456349991,1545.37500024669,1022.70491746079
"2835","Outfall",2022,6,14,1.05,1.0492605898785,29.3830966949462,59120.81640625,54355.8752620131,35.974748284764,1545.35465147351,1022.67402931017
"2836","Outfall",2022,6,14,0.749999999999999,0.749484520499172,29.4023742675781,59337.9921875,54536.2155479152,36.1095608921635,1545.53131279957,1022.7674549356
"2837","Outfall",2022,6,14,0.449999999999999,0.449702595593897,29.4474158815232,59159.7102264596,54327.3810782777,35.9534116420948,1545.45770218842,1022.6336911467
"2838","Outfall",2022,6,14,0.15,0.149897135025547,29.4474158815232,59159.7102264596,54327.3810782777,35.9535000422553,1545.45273162535,1022.63247652619
"2839","4",2022,7,28,0.15,0.149962024722341,28.0966889999774,55993.4467683955,52727.8139399796,34.7642219775699,1541.29550413177,1022.18858136719
"2840","4",2022,7,28,0.449999999999999,0.44996734168319,28.641897201538,56007.88671875,52205.3559257259,34.3760992002783,1542.08336450653,1021.71887451104
"2841","4",2022,7,28,0.749999999999999,0.750040151163185,28.647066116333,55979.84765625,52174.1930256338,34.3529000000295,1542.07526682083,1021.70102772602
"2842","4",2022,7,28,1.05,1.05011215111781,28.6549224853515,56036.4921875,52219.3394304116,34.3862735772681,1542.1324112705,1021.7247768463
"2843","4",2022,7,28,1.35,1.35018171432237,28.6591415405273,56028.20703125,52207.5134103043,34.377411600224,1542.13730960867,1021.71801086025
"2844","4",2022,7,28,1.65,1.65025332166692,28.6633605957031,56019.921875,52195.6892497388,34.368551335763,1542.1422092401,1021.71124614946
"2845","4",2022,7,28,1.95,1.95032678758637,28.6701297760009,56018.36328125,52187.6540219389,34.3624962107205,1542.15557956156,1021.70574398073
"2846","4",2022,7,28,2.25,2.25040107321773,28.6733150482177,56021.97265625,52187.9192722885,34.3626011627944,1542.16765238939,1021.70605370162
"2847","4",2022,7,28,2.55,2.55047532510824,28.6765003204345,56025.5820312499,52188.1844911572,34.3627060735123,1542.17972453333,1021.70636329236
"2848","4",2022,7,28,2.85,2.85055002751897,28.6770124435424,56018.330078125,52180.9313968853,34.3572415165983,1542.18015733865,1021.70337536141
"2849","4",2022,7,28,3.15,3.15062566466197,28.6775245666503,56011.078125,52173.6784410131,34.3517772234175,1542.18059048736,1021.70038765256
"2850","4",2022,7,28,3.44999999999999,3.45070184472491,28.6775531768798,56008.15625,52170.9289406693,34.3496525477628,1542.18348310923,1021.70006783157
"2851","4",2022,7,28,3.75,3.75077817592164,28.6775817871093,56005.234375,52168.1794432565,34.3475279051444,1542.18637577124,1021.69974803604
"2852","4",2022,7,28,4.05,4.05085355009881,28.6784515380859,56018.28125,52179.4869681122,34.3558230982439,1542.20203200595,1021.70697432865
"2853","4",2022,7,28,4.35,4.35092685912268,28.6793212890625,56031.328125,52190.7941265426,34.364118319052,1542.21768814815,1021.71420061215
"2854","4",2022,7,28,4.64999999999999,4.65100015520375,28.6772155761718,56012.4140625,52175.2231941076,34.3524916623509,1542.20597976416,1021.70745200681
"2855","4",2022,7,28,4.94999999999999,4.95107439075183,28.6779479980468,56012.72265625,52174.7987258083,34.3520894792484,1542.21220572465,1021.70819263593
"2856","4",2022,7,28,5.24999999999999,5.25114846598246,28.6786804199218,56013.03125,52174.3742690922,34.3516873096252,1542.21843167153,1021.70893326187
"2857","4",2022,7,28,5.55,5.5512218633598,28.6782836914062,56018.234375,52179.6064652942,34.3554806650781,1542.22661714829,1021.71319817431
"2858","4",2022,7,28,5.85,5.85129406534177,28.6778869628906,56023.4375,52184.8387388376,34.3592741294174,1542.2348027348,1021.71746315955
"2859","4",2022,7,28,6.14999999999999,6.15136564303917,28.6776571273803,56021.421875,52183.1846554496,34.3579619616471,1542.23798862825,1021.71783896347
"2860","4",2022,7,28,6.44999999999999,6.45143716756865,28.6774272918701,56019.40625,52181.5305578967,34.3566497971903,1542.24117451341,1021.71821476683
"2861","4",2022,7,28,6.74999999999999,6.75150745070872,28.6774988174438,56033.501953125,52194.5910181972,34.3662461792798,1542.25646781238,1021.72668221918
"2862","4",2022,7,28,7.04999999999999,7.05157530421682,28.6775703430175,56047.59765625,52207.6514436916,34.3758429332476,1542.27176152487,1021.73514995162
"2863","4",2022,7,28,7.35,7.35164042732346,28.6768169403076,56064.251953125,52223.8977168415,34.3878036532799,1542.28775072975,1021.74566597193
"2864","4",2022,7,28,7.64999999999999,7.65170251920067,28.6760635375976,56080.90625,52240.14444606,34.3997653263018,1542.30374107941,1021.75618274608
"2865","4",2022,7,28,7.97318416271569,7.97495458992773,28.6767272949218,56047.58984375,52208.4641410807,34.3761813451273,1542.28586648205,1021.73963744607
"2866","4",2022,7,28,7.97318416271569,7.97515120924551,28.6767272949218,56047.58984375,52208.4641410807,34.3761813451273,1542.28586648205,1021.73963744607
"2867","4",2022,7,28,7.64999999999999,7.6518991384984,28.6760635375976,56080.90625,52240.14444606,34.3997653263018,1542.30374107941,1021.75618274608
"2868","4",2022,7,28,7.35,7.35183666770178,28.6839237213134,56071.25390625,52223.505678655,34.3875010436725,1542.3028254242,1021.74308559267
"2869","4",2022,7,28,7.04999999999999,7.05177154447353,28.679931640625,56056.5507812499,52213.6942689643,34.3803193402874,1542.28157670841,1021.7377295891
"2870","4",2022,7,28,6.74999999999999,6.75170376795393,28.6775360107421,56029.6015625,52190.9216839676,34.3635257031271,1542.25369171893,1021.72462704843
"2871","4",2022,7,28,6.44999999999999,6.45163308765687,28.6724052429199,56009.6953125,52177.3666179124,34.3535712578634,1542.22706180969,1021.71756546527
"2872","4",2022,7,28,6.14999999999999,6.15156228034533,28.66924334806,56017.9195195636,52188.1025564975,34.3616220627888,1542.22360354072,1021.72337254616
"2873","4",2022,7,28,5.85,5.85149255390171,28.6693820953369,56022.75,52192.4678585665,34.3649445010955,1542.22233157405,1021.72453648348
"2874","4",2022,7,28,5.55,5.55142203829036,28.67616185758,56023.1656398142,52186.2626732342,34.3604189865303,1542.22720625874,1021.71760888347
"2875","4",2022,7,28,5.24999999999999,5.25134937410352,28.6786746978759,56014.14453125,52175.4168173105,34.3524602170881,1542.21923086829,1021.70951554766
"2876","4",2022,7,28,4.94999999999999,4.95127482734658,28.6792087554931,56007.53125,52168.737718464,34.3475940168323,1542.21021632831,1021.70439954495
"2877","4",2022,7,28,4.64999999999999,4.6512001671574,28.6804180152442,56019.5468433483,52178.7542968087,34.3551040358417,1542.21565990592,1021.7083535644
"2878","4",2022,7,28,4.35,4.35112442873287,28.6816101074218,56001.3710937499,52160.6663638498,34.3417788189089,1542.19918838517,1021.69666766311
"2879","4",2022,7,28,4.05,4.0510482444762,28.6792802641873,56015.7310767673,52176.3060170338,34.3534634246561,1542.20134934767,1021.70492804776
"2880","4",2022,7,28,3.75,3.75097140137941,28.6806297302246,55995.0234375,52155.7065545863,34.338276156176,1542.18326343595,1021.69179174804
"2881","4",2022,7,28,3.44999999999999,3.45089382726541,28.6775503607737,56007.1732727375,52170.0160460993,34.3489757755465,1542.18276635232,1021.69956055576
"2882","4",2022,7,28,3.15,3.15081715430387,28.6766759716684,56004.1549051153,52168.0542724696,34.347609166197,1542.17437543494,1021.6975386214
"2883","4",2022,7,28,2.85,2.85073987850838,28.6800826745331,56007.4775172384,52167.8383552578,34.3475295058726,1542.1766096665,1021.69506598408
"2884","4",2022,7,28,2.55,2.55066226080503,28.679250717163,56007.95703125,52169.0935351882,34.3485477237562,1542.17081500819,1021.69482084418
"2885","4",2022,7,28,2.25,2.25058448071408,28.6799070516225,56009.0049863752,52169.4317880551,34.3488836171251,1542.16752766037,1021.69357066125
"2886","4",2022,7,28,1.95,1.95050607134789,28.6799507141113,56004.828125,52165.4988314636,34.3460540874316,1542.15958931204,1021.69014625837
"2887","4",2022,7,28,1.65,1.65042762342759,28.6810264587402,56014.33984375,52173.3129365579,34.3519315547794,1542.16302931711,1021.69291858324
"2888","4",2022,7,28,1.35,1.35034925515173,28.6815484374817,56012.5208154822,52171.1113463084,34.3503847242895,1542.15747386887,1021.69029905186
"2889","4",2022,7,28,1.05,1.05027112612568,28.6822532347441,56023.5037412775,52180.6559574683,34.3575459647173,1542.16145830009,1021.69415821097
"2890","4",2022,7,28,0.749999999999999,0.750194236156075,28.6816067433081,56032.8454103881,52189.9853690324,34.3645502666472,1542.16235129705,1021.69834688259
"2891","4",2022,7,28,0.449999999999999,0.450117079738667,28.6815299987792,56022.7421875,52180.649646884,34.357715111347,1542.14994592949,1021.69195428949
"2892","4",2022,7,28,0.15,0.150034915120758,28.6801033020019,56022.7421875,52182.0364915455,34.3588320862947,1542.14296695537,1021.69198015705
"2893","4N",2022,7,28,0.15,0.149898901547473,27.5552152063914,55903.40625,53185.4032282617,35.1035300711122,1540.45279060478,1022.61998385819
"2894","4N",2022,7,28,0.449999999999999,0.449815675466494,28.4465462539907,55999.7180711808,52388.5283485454,34.5121976385288,1541.80166212272,1021.88559237651
"2895","4N",2022,7,28,0.749999999999999,0.749857695793161,28.6309776306152,56029.80078125,52236.4156469016,34.3990604287326,1542.08886396724,1021.74101530482
"2896","4N",2022,7,28,1.05,1.04992281658382,28.6404781341552,56019.6171875,52217.6713706713,34.3850600922674,1542.09982259716,1021.7286439879
"2897","4N",2022,7,28,1.35,1.34999043962584,28.6462211608886,56018.69140625,52211.2184176459,34.3801798072427,1542.11221025438,1021.7243644372
"2898","4N",2022,7,28,1.65,1.65005819483264,28.6495084762573,56029.138671875,52217.7558221906,34.3849353761141,1542.12939328365,1021.72813350723
"2899","4N",2022,7,28,1.95,1.95012490039529,28.6527957916259,56039.5859375,52224.2924256396,34.3896904314332,1542.14657487806,1021.73190204693
"2900","4N",2022,7,28,2.25,2.25019061429788,28.6562147140502,56049.49609375,52230.1996073094,34.3939786309361,1542.16355049123,1021.73527629383
"2901","4N",2022,7,28,2.55,2.55025539452288,28.6596336364746,56059.40625,52236.1060362273,34.3982663316315,1542.18052464044,1021.73865001621
"2902","4N",2022,7,28,2.85,2.8503206856661,28.6631116867065,56050.45703125,52224.382140269,34.3894808668141,1542.18389638701,1021.73218647202
"2903","4N",2022,7,28,3.15,3.15038793209039,28.6665897369384,56041.5078125,52212.6597639265,34.3806968764366,1542.18726944636,1021.72572405315
"2904","4N",2022,7,28,3.44999999999999,3.45045665400522,28.6676921844482,56034.8515625,52205.3858491959,34.3752154507671,1542.18896334148,1021.72252798977
"2905","4N",2022,7,28,3.75,3.75052528362603,28.6637096405029,56033.9140625,52208.3866712488,34.3773606597771,1542.18764818085,1021.72674212385
"2906","4N",2022,7,28,4.05,4.05059273279388,28.6597270965576,56032.9765625,52211.3879387346,34.3795061413929,1542.18633231756,1021.73095637204
"2907","4N",2022,7,28,4.35,4.35065826905275,28.6545238494873,56039.595703125,52222.6195318854,34.3877560410017,1542.1887807399,1021.7401586698
"2908","4N",2022,7,28,4.64999999999999,4.6507211597993,28.6493206024169,56046.2148437499,52233.8533036567,34.3960077051788,1542.19122978166,1021.74936221431
"2909","4N",2022,7,28,4.99049242531381,4.99128889486501,28.6402950286865,55965.97265625,52167.8456711691,34.3469850262539,1542.12591553203,1021.71699200834
"2910","4N",2022,7,28,4.99049242531381,4.99159571856094,28.6282129162429,56003.6304217463,52214.7088037534,34.3817474721297,1542.13622253855,1021.74709371943
"2911","4N",2022,7,28,4.64999999999999,4.65103555867359,28.6248302459716,56034.5390625,52246.8218598317,34.4056621145866,1542.14826118376,1021.76471368334
"2912","4N",2022,7,28,4.35,4.35097803946017,28.6269958880713,56034.13338547,52244.3337143318,34.4039002838335,1542.14604710757,1021.76138919766
"2913","4N",2022,7,28,4.05,4.05092031103785,28.6263794782685,56038.3536662206,52248.8691306575,34.4073508503519,1542.1432734238,1021.7628993118
"2914","4N",2022,7,28,3.75,3.75086200504582,28.6276130676269,56031.5468749999,52241.320907143,34.4018382290411,1542.13509726615,1021.75706616164
"2915","4N",2022,7,28,3.44999999999999,3.45080181029531,28.6361702362897,56034.0168030383,52235.2887577404,34.3974385552363,1542.14397418094,1021.74964664714
"2916","4N",2022,7,28,3.15,3.1507395230934,28.6446075439453,56036.66796875,52229.5441558083,34.3932520666047,1542.15281072106,1021.74242645969
"2917","4N",2022,7,28,2.85,2.85067564508243,28.6525030023189,56044.6050238185,52229.254822833,34.3931112824618,1542.16471756162,1021.7384233818
"2918","4N",2022,7,28,2.55,2.55061019774109,28.661376953125,56048.2734375,52224.0358148655,34.3893133160878,1542.17489976937,1021.73134961935
"2919","4N",2022,7,28,2.25,2.25054259819948,28.6656379699707,56042.4375,52214.4519472211,34.3822863757846,1542.17169169121,1021.7233773164
"2920","4N",2022,7,28,1.95,1.9504729060982,28.6703540016073,56039.8819791451,52207.4830897023,34.3771976795714,1542.17150403572,1021.71670989908
"2921","4N",2022,7,28,1.65,1.6504022930828,28.6719929859347,56045.0083813295,52210.6645043129,34.3796401485928,1542.17255809171,1021.71671645819
"2922","4N",2022,7,28,1.35,1.35033068679075,28.6741943359375,56037.265625,52201.3104419159,34.3727871422282,1542.16506867145,1021.70955635583
"2923","4N",2022,7,28,1.05,1.05025705266458,28.6734006467983,56024.7112543544,52190.3872115622,34.3647760086999,1542.14987490733,1021.702517903
"2924","4N",2022,7,28,0.749999999999999,0.750181965484678,28.6704196929931,56015.78515625,52184.9703027038,34.3608512499783,1542.13423351549,1021.69927200123
"2925","4N",2022,7,28,0.449999999999999,0.450107424056581,28.6663932800292,56024.02734375,52196.5646651701,34.3695406730166,1542.12957317606,1021.70584473576
"2926","4N",2022,7,28,0.15,0.150031576875255,28.6552612888994,56026.5625,52209.756465757,34.3794266653068,1542.1107698,1021.71566719803
"2927","5",2022,7,28,0.15,0.149930411797125,27.6761776195676,55701.4862004211,52871.6098220931,34.8705670544347,1540.47627649496,1022.40550925641
"2928","5",2022,7,28,0.449999999999999,0.44989978758439,28.4961372374033,55811.2317455611,52163.7959558499,34.3454886475698,1541.73442210418,1021.74401397807
"2929","5",2022,7,28,0.749999999999999,0.749967265603747,28.5537719726562,55842.515625,52136.8650311992,34.3253670763558,1541.84376591518,1021.71117522607
"2930","5",2022,7,28,1.05,1.05004083201972,28.5595092773437,55833.962890625,52123.2957918859,34.3152149643325,1541.85063310777,1021.70294210471
"2931","5",2022,7,28,1.35,1.35011687344983,28.5652465820312,55825.41015625,52109.7294593402,34.3050654007716,1541.85750181149,1021.69471083073
"2932","5",2022,7,28,1.65,1.65019368154843,28.5690355300903,55835.96875,52115.8988560063,34.3095464165951,1541.87550802011,1021.69811094571
"2933","5",2022,7,28,1.95,1.9502695483149,28.5728244781494,55846.52734375,52122.067380009,34.3140268469947,1541.89351246966,1021.7015104439
"2934","5",2022,7,28,2.25,2.25034570963004,28.5844497680664,55854.0546874999,52117.7831714772,34.3107485271438,1541.92039079594,1021.69649474371
"2935","5",2022,7,28,2.55,2.55042317433472,28.5872220993042,55849.681640625,52111.00655407,34.3056354356461,1541.92610285523,1021.69302448253
"2936","5",2022,7,28,2.85,2.85050171541837,28.5899944305419,55845.30859375,52104.2306378023,34.3005229825408,1541.93181534556,1021.68955468301
"2937","5",2022,7,28,3.15,3.15058107528961,28.5916757583618,55842.478515625,52099.9555671778,34.2972657322292,1541.93710678813,1021.68783851766
"2938","5",2022,7,28,3.44999999999999,3.45066099639533,28.5933570861816,55839.6484375,52095.6807647878,34.2940087377134,1541.9423984247,1021.68612253503
"2939","5",2022,7,28,3.75,3.7507415443638,28.5971145629882,55839.4453125,52091.8390549518,34.2910697224667,1541.95253352897,1021.68395949377
"2940","5",2022,7,28,4.05,4.05082278481848,28.6008720397949,55839.2421875,52087.9978837314,34.2881311208335,1541.96266834984,1021.68179667144
"2941","5",2022,7,28,4.35,4.3509036464338,28.6058959960937,55855.2187499999,52098.0180557658,34.2954635985439,1541.98634250487,1021.6869286976
"2942","5",2022,7,28,4.64999999999999,4.65098364118154,28.6055164337158,55854.46484375,52097.6837456785,34.2951301284243,1541.99022932683,1021.68808904439
"2943","5",2022,7,28,4.94999999999999,4.95106335232988,28.6051368713378,55853.7109375,52097.3494308568,34.2947966563661,1541.99411612438,1021.68924938342
"2944","5",2022,7,28,5.31316561340003,5.31432603752372,28.6088644294756,55849.4677814679,52089.769458687,34.2890689561642,1542.00231994814,1021.68527224583
"2945","5",2022,7,28,5.31316561340003,5.31465175203165,28.6088644294756,55849.4677814679,52089.769458687,34.2890689561642,1542.00231994814,1021.68527224583
"2946","5",2022,7,28,4.94999999999999,4.95138906680049,28.6051368713378,55853.7109375,52097.3494308568,34.2947966563661,1541.99411612438,1021.68924938342
"2947","5",2022,7,28,4.64999999999999,4.65130825461824,28.6091834258122,55846.1852841336,52086.3979969188,34.2867604824544,1541.98939919053,1021.680591896
"2948","5",2022,7,28,4.35,4.35122559020966,28.6135330200195,55847.4765625,52083.3765437975,34.284600897619,1541.99151257396,1021.67624737589
"2949","5",2022,7,28,4.05,4.05114214225786,28.6103239030845,55841.7758028265,52081.1774088288,34.2830622234872,1541.97786769935,1021.67486698836
"2950","5",2022,7,28,3.75,3.75105716440042,28.6115016937255,55827.9453125,52067.1344289483,34.272739630256,1541.96451988182,1021.66544041076
"2951","5",2022,7,28,3.44999999999999,3.45097252704407,28.6075619134989,55845.5535091457,52087.3842381211,34.2878388326946,1541.96676582889,1021.67679601682
"2952","5",2022,7,28,3.15,3.15088869819469,28.609675514844,55839.4360296986,52079.6250802126,34.2821714813962,1541.96034005364,1021.67055613906
"2953","5",2022,7,28,2.85,2.85080442580044,28.6073989868164,55843.4140624999,52085.5470680768,34.2866500249954,1541.95504046113,1021.67338626968
"2954","5",2022,7,28,2.55,2.55072070012802,28.6081752777099,55848.0390625,52089.1065338325,34.2893731084116,1541.95452522873,1021.67388935631
"2955","5",2022,7,28,2.25,2.25063654950966,28.6075038909912,55841.96875,52084.0970916613,34.285747771936,1541.94419762534,1021.67010318707
"2956","5",2022,7,28,1.95,1.95055186479715,28.6071376800537,55843.2421875,52085.640648072,34.286978547193,1541.93963401709,1021.66986305714
"2957","5",2022,7,28,1.65,1.65046778957606,28.6049818247763,55849.6770994123,52093.7375578015,34.2930689809166,1541.93628968727,1021.67386381303
"2958","5",2022,7,28,1.35,1.35038246513023,28.5999946594238,55818.80859375,52069.7893240704,34.275414392111,1541.90185105927,1021.66096738629
"2959","5",2022,7,28,1.05,1.05029493685067,28.5944957733154,55807.109375,52064.2172015603,34.2713795140536,1541.8806069653,1021.65846805431
"2960","5",2022,7,28,0.749999999999999,0.750208831104777,28.5912395940048,55826.7077914137,52085.6656930725,34.2873660440814,1541.88526803351,1021.67026407812
"2961","5",2022,7,28,0.449999999999999,0.450124397178612,28.5853290557861,55817.5859375,52082.8992944971,34.2854107893753,1541.86531166407,1021.66946213626
"2962","5",2022,7,28,0.15,0.150037239891632,28.5841312408447,55833.4921874999,52098.9058650079,34.2973619615131,1541.87020481715,1021.67754784572
"2963","8",2022,7,28,0.15,0.149931297381412,28.4190559249232,56933.2854460937,53289.3032835599,35.1815979362994,1542.44106281674,1022.39639310964
"2964","8",2022,7,28,0.449999999999999,0.449863110895763,28.8588924407959,56947.015625,52866.8647313892,34.8667547311916,1543.06705873458,1022.01533714892
"2965","8",2022,7,28,0.749999999999999,0.749847187163205,28.8660812377929,56946.8984375,52859.7005099616,34.861327904789,1543.08188575417,1022.0101522896
"2966","8",2022,7,28,1.05,1.04983372989541,28.8698196411132,56929.23046875,52839.6334422677,34.8463196313323,1543.07923948516,1021.99892110159
"2967","8",2022,7,28,1.35,1.3498220728932,28.8711395263671,56927.87890625,52837.0843894871,34.8443354668606,1543.08505761905,1021.99827558423
"2968","8",2022,7,28,1.65,1.64981066254899,28.872459411621,56926.52734375,52834.5354616111,34.8423514203968,1543.09087581899,1021.99763014252
"2969","8",2022,7,28,1.95,1.9497912588765,28.8745241165161,57034.8359375,52933.0299179524,34.9154661801629,1543.17708508973,1022.05313124182
"2970","8",2022,7,28,2.25,2.24975562042003,28.8765888214111,57143.14453125,53031.5168251156,34.9886000743113,1543.2633163267,1022.10864843754
"2971","8",2022,7,28,2.55,2.54968135296328,28.8942613601684,57572.458984375,53412.4204798221,35.2719148030047,1543.60360113968,1022.31681829075
"2972","8",2022,7,28,2.85,2.84954605239158,28.9119338989257,58001.7734374999,53793.0744111701,35.5554181711385,1543.94406220775,1022.52515048711
"2973","8",2022,7,28,3.15,3.149360106526,28.9923610687255,58402.94921875,54084.4557106979,35.7725260247939,1544.34896842314,1022.66261491444
"2974","8",2022,7,28,3.44999999999999,3.4491339780807,29.0727882385253,58804.125,54374.9702166307,35.9891960162116,1544.75279160483,1022.79968281754
"2975","8",2022,7,28,3.73814625686474,3.73725617503864,29.303165435791,56273.1953125,51813.9180846081,34.0833285620441,1543.252242765,1021.29298986658
"2976","8",2022,7,28,3.73814625686474,3.73789365122019,29.303165435791,56273.1953125,51813.9180846081,34.0833285620441,1543.252242765,1021.29298986658
"2977","8",2022,7,28,3.44999999999999,3.4497714542043,29.0727882385253,58804.125,54374.9702166307,35.9891960162116,1544.75279160483,1022.79968281754
"2978","8",2022,7,28,3.15,3.14992471029659,29.6576413941202,58593.5914849889,53600.5487892238,35.4094174189327,1545.37613473509,1022.16569093571
"2979","8",2022,7,28,2.85,2.84999505744893,29.6699643495279,58750.6134487359,53732.0758736173,35.50749798007,1545.49929056228,1022.23381448124
"2980","8",2022,7,28,2.55,2.55004570524368,29.6597181977871,58338.622894407,53365.2796043584,35.2343096605634,1545.18752092961,1022.03105217937
"2981","8",2022,7,28,2.25,2.25003844327523,29.3721608475333,57468.5561451411,52847.4087192253,34.8502803171427,1544.17545287421,1021.83882365009
"2982","8",2022,7,28,1.95,1.95000381345958,29.1519583023732,57103.9427529287,52725.6488436412,34.7606306088639,1543.60871378115,1021.8442120983
"2983","8",2022,7,28,1.65,1.64997980834849,28.9886626224975,56956.6617827448,52748.7244692467,34.7783179836527,1543.27313845459,1021.91080864567
"2984","8",2022,7,28,1.35,1.34997286826251,28.9254947940098,56946.6623685675,52801.2423308291,34.8175794368724,1543.17376521238,1021.96007425232
"2985","8",2022,7,28,1.05,1.04997543760574,28.9123191833496,56955.8124999999,52822.6325288472,34.8335914825207,1543.15720807354,1021.97520511666
"2986","8",2022,7,28,0.749999999999999,0.749980936345672,28.9033320855634,56951.4307541002,52827.3749976145,34.8372230645605,1543.13665362197,1021.97964312956
"2987","8",2022,7,28,0.449999999999999,0.449988084432678,28.897460001184,56956.1640604765,52837.5215262698,34.8448634844977,1543.12699191643,1021.98605300848
"2988","8",2022,7,28,0.15,0.149991633403942,28.8947853355054,56952.1640625,52836.4327902613,34.8441473611285,1543.11543238147,1021.9851224648
"2989","11",2022,7,28,0.15,0.150200906701082,28.0748427411789,52854.2527565685,49792.1896955153,32.5952372643884,1538.96175026768,1020.56602010911
"2990","11",2022,7,28,0.449999999999999,0.450458613192893,28.5792798321194,55695.0552192463,51974.4343277441,34.2050495269442,1541.76773268684,1021.61110722088
